2.895570935236473797e+00,4.105059477380192945e-01,-2.956642451468928012e+00
2.903474030078890600e+00,3.956943630047355942e-01,-2.933009458112110668e+00
2.911109811559107197e+00,3.807646207118811077e-01,-2.909997587865680302e+00
2.918484472564330190e+00,3.657288109259977382e-01,-2.887593597512525090e+00
2.925604164286048636e+00,3.505991459205257677e-01,-2.865784033315838641e+00
2.932474980135532316e+00,3.353879358607232408e-01,-2.844555257274875792e+00
2.939102940429484168e+00,3.201075637648276295e-01,-2.823893473446169811e+00
2.945493977982601042e+00,3.047704599097418310e-01,-2.803784754194685647e+00
2.951653924721652000e+00,2.893890758430663901e-01,-2.784215066254385196e+00
2.957588499414347094e+00,2.739758581576308138e-01,-2.765170296491832325e+00
2.963303296586069724e+00,2.585432221795023189e-01,-2.746636277279588700e+00
2.968803776678533346e+00,2.431035257154743334e-01,-2.728598811398149859e+00
2.974095257486804478e+00,2.276690430010666066e-01,-2.711043696396025382e+00
2.979182906894869642e+00,2.122519389848727123e-01,-2.693956748347263730e+00
2.984071736915052675e+00,1.968642440795438375e-01,-2.677323824954297216e+00
2.988766599023100490e+00,1.815178295036656841e-01,-2.661130847951524547e+00
2.993272180768552282e+00,1.662243833322192277e-01,-2.645363824771585826e+00
2.997593003629113628e+00,1.509953873661364909e-01,-2.630008869441924357e+00
3.001733422068022961e+00,1.358420949237246766e-01,-2.615052222684072447e+00
3.005697623744830516e+00,1.207755096483840163e-01,-2.600480271192180393e+00
3.009489630822514528e+00,1.058063654182166413e-01,-2.586279566070770031e+00
3.013113302307338870e+00,9.094510743381234441e-02,-2.572436840414591419e+00
3.016572337352349198e+00,7.620187455084459494e-02,-2.558939026015851770e+00
3.019870279450721284e+00,6.158648291417567755e-02,-2.545773269186113019e+00
3.023010521441406695e+00,4.710841094009099450e-02,-2.532926945681803765e+00
3.025996311246501147e+00,3.277678568314379426e-02,-2.520387674723694182e+00
3.028830758257546218e+00,1.860037061401631497e-02,-2.508143332101877565e+00
3.031516840286444747e+00,4.587554824911910245e-03,-2.496182062358856424e+00
3.034057410995884219e+00,-9.253656330647119788e-03,-2.484492290044274299e+00
3.036455207723984362e+00,-2.291564916598809454e-02,-2.473062730035765266e+00
3.038712859618391438e+00,-3.639120816860841323e-02,-2.461882396921317717e+00
3.040832895996129714e+00,-4.967352110609524196e-02,-2.450940613439525961e+00
3.042817754847193523e+00,-6.275618275778227506e-02,-2.440227017975168611e+00
3.044669791402112136e+00,-7.563319730631223869e-02,-2.429731571108749488e+00
3.046391286686464195e+00,-8.829897942962716684e-02,-2.419444561219971757e+00
3.047984455988598462e+00,-1.007483541395632898e-01,-2.409356609146636075e+00
3.049451457170542668e+00,-1.129765554181503262e-01,-2.399458671902155782e+00
3.050794398756244696e+00,-1.249792237069222711e-01,-2.389742045456792141e+00
3.052015347735870687e+00,-1.367524023080450846e-01,-2.380198366589825199e+00
3.053116337029790017e+00,-1.482925327588608955e-01,-2.370819613822197969e+00
3.054099372561142278e+00,-1.595964492435824056e-01,-2.361598107441670091e+00
3.054966439891374286e+00,-1.706613721073708678e-01,-2.352526508635238489e+00
3.055719510378883452e+00,-1.814849005389307379e-01,-2.343597817746413181e+00
3.056360546826810243e+00,-1.920650044881109242e-01,-2.334805371677946884e+00
3.056891508592034956e+00,-2.024000158848555664e-01,-2.326142840463703898e+00
3.057314356133533639e+00,-2.124886192252397610e-01,-2.317604223036518807e+00
3.057631054984331076e+00,-2.223298415893320001e-01,-2.309183842222096050e+00
3.057843579137320411e+00,-2.319230421542659570e-01,-2.300876338992176695e+00
3.057953913841151561e+00,-2.412679012642526821e-01,-2.292676666013310882e+00
3.057964057808152614e+00,-2.503644091173580222e-01,-2.284580080530620450e+00
3.057876024841771123e+00,-2.592128541267502140e-01,-2.276582136628771291e+00
3.057691844896297528e+00,-2.678138110118573056e-01,-2.268678676915086179e+00
3.057413564586576982e+00,-2.761681286724557705e-01,-2.260865823672133956e+00
3.057043247169967781e+00,-2.842769178962296639e-01,-2.253139969529319497e+00
3.056582972026999911e+00,-2.921415389477881597e-01,-2.245497767704845327e+00
3.056034833670891349e+00,-2.997635890845491424e-01,-2.237936121870897743e+00
3.055400940319344727e+00,-3.071448900423103812e-01,-2.230452175696084893e+00
3.054683412064823411e+00,-3.142874755307716317e-01,-2.223043302119853681e+00
3.053884378681750889e+00,-3.211935787767163930e-01,-2.215707092413986334e+00
3.053005977110854641e+00,-3.278656201500893541e-01,-2.208441345086173069e+00
3.052050348662091572e+00,-3.343061949057541948e-01,-2.201244054680171480e+00
3.051019635978351463e+00,-3.405180610713538503e-01,-2.194113400526170210e+00
3.049915979802354737e+00,-3.465041275093820872e-01,-2.187047735493647060e+00
3.048741515588957895e+00,-3.522674421793492439e-01,-2.180045574797341956e+00
3.047498370004379620e+00,-3.578111806237607162e-01,-2.173105584904917453e+00
3.046188657352788987e+00,-3.631386346995417735e-01,-2.166226572592496957e+00
3.044814475969205514e+00,-3.682532015745290099e-01,-2.159407474191596954e+00
3.043377904615860885e+00,-3.731583730067038474e-01,-2.152647345068035900e+00
3.041880998917036560e+00,-3.778577249219723377e-01,-2.145945349370234290e+00
3.040325787865029827e+00,-3.823549073044933966e-01,-2.139300750080982638e+00
3.038714270427301578e+00,-3.866536344118065571e-01,-2.132712899403258699e+00
3.037048412282105758e+00,-3.907576753253443336e-01,-2.126181229507103865e+00
3.035330142707019618e+00,-3.946708448452946882e-01,-2.119705243660919169e+00
3.033561351641835824e+00,-3.983969947372196785e-01,-2.113284507766891807e+00
3.031743886944280764e+00,-4.019400053363471059e-01,-2.106918642316637058e+00
3.029879551854025799e+00,-4.053037775140104770e-01,-2.100607314779558976e+00
3.027970102677514319e+00,-4.084922250093343532e-01,-2.094350232432985681e+00
3.026017246703238683e+00,-4.115092671279427794e-01,-2.088147135639758734e+00
3.024022640354320224e+00,-4.143588218082090435e-01,-2.081997791575803003e+00
3.021987887582616494e+00,-4.170447990543575401e-01,-2.075901988407153453e+00
3.019914538506055735e+00,-4.195710947345996367e-01,-2.069859529913130824e+00
3.017804088288599473e+00,-4.219415847413956477e-01,-2.063870230549745610e+00
3.015657976260071482e+00,-4.241601195099278243e-01,-2.057933910945033418e+00
3.013477585271160386e+00,-4.262305188899171426e-01,-2.052050393815893159e+00
3.011264241277145537e+00,-4.281565673650276072e-01,-2.046219500294089055e+00
3.009019213142367200e+00,-4.299420096132873237e-01,-2.040441046647427203e+00
3.006743712656119172e+00,-4.315905464011999815e-01,-2.034714841380675932e+00
3.004438894749518862e+00,-4.331058308035351523e-01,-2.029040682699633891e+00
3.002105857901972819e+00,-4.344914647401678653e-01,-2.023418356320758615e+00
2.999745644725115401e+00,-4.357509958207876899e-01,-2.017847633608039537e+00
2.997359242711536087e+00,-4.368879144878083931e-01,-2.012328270018246545e+00
2.994947585135230295e+00,-4.379056514473937956e-01,-2.006860003835345019e+00
2.992511552090463489e+00,-4.388075753781617294e-01,-2.001442555174681281e+00
2.990051971655671714e+00,-4.395969909068266901e-01,-1.996075625237552664e+00
2.987569621169058554e+00,-4.402771368398197271e-01,-1.990758895796911787e+00
2.985065228602721277e+00,-4.408511846397460410e-01,-1.985492028895228245e+00
2.982539474022424031e+00,-4.413222371354230678e-01,-1.980274666735932776e+00
2.979992991120477441e+00,-4.416933274541794407e-01,-1.975106431750362601e+00
2.977426368809662272e+00,-4.419674181650838918e-01,-1.969986926822715478e+00
2.974840152866618403e+00,-4.421474006218031327e-01,-1.964915735656184825e+00
2.972234847613702158e+00,-4.422360944938708016e-01,-1.959892423264165906e+00
2.969610917628917157e+00,-4.422362474752654649e-01,-1.954916536571195129e+00
2.966968789474165646e+00,-4.421505351593577604e-01,-1.949987605109094746e+00
2.964308853432725321e+00,-4.419815610694743935e-01,-1.945105141794626569e+00
2.961631465247535289e+00,-4.417318568345500740e-01,-1.940268643775803215e+00
2.958936947852549793e+00,-4.414038824995916155e-01,-1.935477593334864244e+00
2.956225593090098691e+00,-4.410000269609513079e-01,-1.930731458836770997e+00
2.953497663407858465e+00,-4.405226085167015526e-01,-1.926029695712928813e+00
2.950753393529692570e+00,-4.399738755227182718e-01,-1.921371747470658198e+00
2.947992992095252340e+00,-4.393560071454092331e-01,-1.916757046719756996e+00
2.945216643263851353e+00,-4.386711142023655974e-01,-1.912185016208279187e+00
2.942424508278691953e+00,-4.379212400825658325e-01,-1.907655069860397790e+00
2.939616726988106610e+00,-4.371083617381141817e-01,-1.903166613809961216e+00
2.936793419320979037e+00,-4.362343907398704701e-01,-1.898719047424022310e+00
2.933954686714026483e+00,-4.353011743896784136e-01,-1.894311764311292778e+00
2.931100613489068252e+00,-4.343104968822790735e-01,-1.889944153311074126e+00
2.928231268178856261e+00,-4.332640805103495918e-01,-1.885615599458811520e+00
2.925346704800423581e+00,-4.321635869064763824e-01,-1.881325484924947000e+00
2.922446964075277709e+00,-4.310106183162245586e-01,-1.877073189924260532e+00
2.919532074596104199e+00,-4.298067188968204277e-01,-1.872858093593351647e+00
2.916602053939936656e+00,-4.285533760362973954e-01,-1.868679574834346990e+00
2.913656909728030264e+00,-4.272520216883117783e-01,-1.864537013123314546e+00
2.910696640632913557e+00,-4.259040337181376756e-01,-1.860429789282224355e+00
2.907721237333309006e+00,-4.245107372556840009e-01,-1.856357286213633495e+00
2.904730683417804382e+00,-4.230734060516772033e-01,-1.852318889597557083e+00
2.901724956238318054e+00,-4.215932638334500826e-01,-1.848313988550269071e+00
2.898704027714547937e+00,-4.200714856570608724e-01,-1.844341976245006620e+00
2.895667865090705728e+00,-4.185091992527381066e-01,-1.840402250494768355e+00
2.892616431645947728e+00,-4.169074863609116832e-01,-1.836494214297587080e+00
2.889549687359989516e+00,-4.152673840563376739e-01,-1.832617276344819635e+00
2.886467589535451239e+00,-4.135898860580569103e-01,-1.828770851493139116e+00
2.883370093378548660e+00,-4.118759440231616331e-01,-1.824954361201042374e+00
2.880257152539752230e+00,-4.101264688225478849e-01,-1.821167233930785834e+00
2.877128719616085739e+00,-4.083423317970416022e-01,-1.817408905516752604e+00
2.873984746616730312e+00,-4.065243659924679953e-01,-1.813678819501328032e+00
2.870825185393604873e+00,-4.046733673724185465e-01,-1.809976427439410562e+00
2.867649988038593722e+00,-4.027900960076360448e-01,-1.806301189172742072e+00
2.864459107249056835e+00,-4.008752772410906218e-01,-1.802652573075264719e+00
2.861252496663260203e+00,-3.989296028279749606e-01,-1.799030056270740641e+00
2.858030111167316090e+00,-3.969537320499711974e-01,-1.795433124823879067e+00
2.854791907175190158e+00,-3.949482928032850282e-01,-1.791861273906226071e+00
2.851537842883311136e+00,-3.929138826600386825e-01,-1.788314007938069494e+00
2.848267878501246297e+00,-3.908510699027436530e-01,-1.784790840707587423e+00
2.844981976459898032e+00,-3.887603945316622234e-01,-1.781291295468491187e+00
2.841680101598586639e+00,-3.866423692449580951e-01,-1.777814905017343516e+00
2.838362221332382695e+00,-3.844974803916292316e-01,-1.774361211751757317e+00
2.835028305800955550e+00,-3.823261888972824263e-01,-1.770929767710618385e+00
2.831678328000186262e+00,-3.801289311628837098e-01,-1.767520134597463155e+00
2.828312263897725387e+00,-3.779061199366853252e-01,-1.764131883788107258e+00
2.824930092533632031e+00,-3.756581451595795151e-01,-1.760764596323577402e+00
2.821531796107162648e+00,-3.733853747841848758e-01,-1.757417862889373961e+00
2.818117360050756304e+00,-3.710881555680152211e-01,-1.754091283782047928e+00
2.814686773092174299e+00,-3.687668138411246410e-01,-1.750784468864035937e+00
2.811240027305738298e+00,-3.664216562486517503e-01,-1.747497037507661277e+00
2.807777118153536478e+00,-3.640529704687214263e-01,-1.744228618529172881e+00
2.804298044517429478e+00,-3.616610259061920907e-01,-1.740978850113642729e+00
2.800802808722643977e+00,-3.592460743627516884e-01,-1.737747379731521047e+00
2.797291416553688848e+00,-3.568083506838901631e-01,-1.734533864047587803e+00
2.793763877263294670e+00,-3.543480733832977680e-01,-1.731337968823027484e+00
2.790220203575022317e+00,-3.518654452452345538e-01,-1.728159368811286400e+00
2.786660411680164096e+00,-3.493606539054496807e-01,-1.724997747648364665e+00
2.783084521229500563e+00,-3.468338724112154381e-01,-1.721852797738135044e+00
2.779492555320458358e+00,-3.442852597610623899e-01,-1.718724220133259983e+00
2.775884540480163754e+00,-3.417149614247927403e-01,-1.715611724412241301e+00
2.772260506644864897e+00,-3.391231098443614478e-01,-1.712515028553101226e+00
2.768620487136150832e+00,-3.365098249162037369e-01,-1.709433858804161099e+00
2.764964518634374535e+00,-3.338752144555952039e-01,-1.706367949552363816e+00
2.761292641149655669e+00,-3.312193746436153940e-01,-1.703317043189539248e+00
2.757604897990805437e+00,-3.285423904572954967e-01,-1.700280889977001664e+00
2.753901335732492406e+00,-3.258443360835099334e-01,-1.697259247908826651e+00
2.750182004180952600e+00,-3.231252753171758307e-01,-1.694251882574139279e+00
2.746446956338505885e+00,-3.203852619443099403e-01,-1.691258567018713910e+00
2.742696248367130440e+00,-3.176243401104841269e-01,-1.688279081606168575e+00
2.738929939551328463e+00,-3.148425446752185497e-01,-1.685313213879008565e+00
2.735148092260485608e+00,-3.120399015528279030e-01,-1.682360758419752189e+00
2.731350771910917352e+00,-3.092164280402402987e-01,-1.679421516712364726e+00
2.727538046927774573e+00,-3.063721331322852848e-01,-1.676495297004183094e+00
2.723709988706965568e+00,-3.035070178249470452e-01,-1.673581914168521090e+00
2.719866671577236605e+00,-3.006210754070561819e-01,-1.670681189568111957e+00
2.716008172762535366e+00,-2.977142917408905909e-01,-1.667792950919532169e+00
2.712134572344777617e+00,-2.947866455321423995e-01,-1.664917032158739651e+00
2.708245953227113034e+00,-2.918381085896899485e-01,-1.662053273307838364e+00
2.704342401097785675e+00,-2.888686460756098029e-01,-1.659201520343176028e+00
2.700424004394665456e+00,-2.858782167458484569e-01,-1.656361625064859622e+00
2.696490854270524373e+00,-2.828667731819602960e-01,-1.653533444967770549e+00
2.692543044559118748e+00,-2.798342620143061676e-01,-1.650716843114141685e+00
2.688580671742125450e+00,-2.767806241371006948e-01,-1.647911688007758002e+00
2.684603834916988507e+00,-2.737057949156773695e-01,-1.645117853469822311e+00
2.680612635765698748e+00,-2.706097043863340268e-01,-1.642335218516526529e+00
2.676607178524556652e+00,-2.674922774491066413e-01,-1.639563667238358446e+00
2.672587569954926856e+00,-2.643534340538140626e-01,-1.636803088681161311e+00
2.668553919315019840e+00,-2.611930893796967634e-01,-1.634053376728965334e+00
2.664506338332704782e+00,-2.580111540089706779e-01,-1.631314429988595993e+00
2.660444941179374023e+00,-2.548075340946007739e-01,-1.628586151676062910e+00
2.656369844444860018e+00,-2.515821315225914567e-01,-1.625868449504719981e+00
2.652281167113409666e+00,-2.483348440690829051e-01,-1.623161235575195427e+00
2.648179030540723566e+00,-2.450655655525257881e-01,-1.620464426267069102e+00
2.644063558432042882e+00,-2.417741859812081451e-01,-1.617777942132284874e+00
2.639934876821294463e+00,-2.384605916963886685e-01,-1.615101707790273622e+00
2.635793114051277808e+00,-2.351246655112895212e-01,-1.612435651824757343e+00
2.631638400754884533e+00,-2.317662868461876080e-01,-1.609779706682212375e+00
2.627470869837345457e+00,-2.283853318598407789e-01,-1.607133808571949984e+00
2.623290656459486225e+00,-2.249816735774718968e-01,-1.604497897367788140e+00
2.619097898021979898e+00,-2.215551820155288176e-01,-1.601871916511272032e+00
2.614892734150586318e+00,-2.181057243034325577e-01,-1.599255812916403396e+00
2.610675306682350705e+00,-2.146331648025132655e-01,-1.596649536875841102e+00
2.606445759652763261e+00,-2.111373652223342834e-01,-1.594053041968525708e+00
2.602204239283842924e+00,-2.076181847345921483e-01,-1.591466284968687361e+00
2.597950893973145270e+00,-2.040754800847730532e-01,-1.588889225756187518e+00
2.593685874283668369e+00,-2.005091057017494016e-01,-1.586321827228152959e+00
2.589409332934639707e+00,-1.969189138054812105e-01,-1.583764055211848154e+00
2.585121424793169531e+00,-1.933047545129924494e-01,-1.581215878378743112e+00
2.580822306866752847e+00,-1.896664759427806324e-01,-1.578677268159726310e+00
2.576512138296604526e+00,-1.860039243178153168e-01,-1.576148198661412536e+00
2.572191080351806214e+00,-1.823169440672756103e-01,-1.573628646583497659e+00
2.567859296424258364e+00,-1.786053779271725706e-01,-1.571118591137109943e+00
2.563516952024409878e+00,-1.748690670399979386e-01,-1.568618013964109714e+00
2.559164214777766233e+00,-1.711078510535346542e-01,-1.566126899057286970e+00
2.554801254422142787e+00,-1.673215682189621578e-01,-1.563645232681406316e+00
2.550428242805670820e+00,-1.635100554883863744e-01,-1.561173003295053263e+00
2.546045353885529217e+00,-1.596731486119187249e-01,-1.558710201473233248e+00
2.541652763727392461e+00,-1.558106822344247355e-01,-1.556256819830670102e+00
2.537250650505592731e+00,-1.519224899920625926e-01,-1.553812852945762879e+00
2.532839194503974323e+00,-1.480084046087235539e-01,-1.551378297285150420e+00
2.528418578117442639e+00,-1.440682579924899009e-01,-1.548953151128837025e+00
2.523988985854191736e+00,-1.401018813322165713e-01,-1.546537414495835483e+00
2.519550604338608224e+00,-1.361091051943432717e-01,-1.544131089070279517e+00
2.515103622314844856e+00,-1.320897596200432123e-01,-1.541734178127964316e+00
2.510648230651057133e+00,-1.280436742228070468e-01,-1.539346686463268332e+00
2.506184622344303392e+00,-1.239706782865632739e-01,-1.536968620316417455e+00
2.501712992526099910e+00,-1.198706008644290222e-01,-1.534599987301044743e+00
2.497233538468639047e+00,-1.157432708781911401e-01,-1.532240796332009936e+00
2.492746459591654862e+00,-1.115885172186055208e-01,-1.529891057553436351e+00
2.488251957469955755e+00,-1.074061688466090292e-01,-1.527550782266922980e+00
2.483750235841608145e+00,-1.031960548955317414e-01,-1.525219982859898682e+00
2.479241500616788052e+00,-9.895800477439808951e-02,-1.522898672734080749e+00
2.474725959887294380e+00,-9.469184827240439972e-02,-1.520586866233993639e+00
2.470203823936733656e+00,-9.039741566465475664e-02,-1.518284578575525012e+00
2.465675305251383342e+00,-8.607453781924068181e-02,-1.515991825774474222e+00
2.461140618531736823e+00,-8.172304630574811490e-02,-1.513708624575064832e+00
2.456599980704740283e+00,-7.734277350526808092e-02,-1.511434992378388964e+00
2.452053610936729910e+00,-7.293355272199764094e-02,-1.509170947170747734e+00
2.447501730647083207e+00,-6.849521829650262461e-02,-1.506916507451862897e+00
2.442944563522584378e+00,-6.402760572072563328e-02,-1.504671692162926178e+00
2.438382335532532252e+00,-5.953055175481192229e-02,-1.502436520614459203e+00
2.433815274944585827e+00,-5.500389454583043403e-02,-1.500211012413954492e+00
2.429243612341375425e+00,-5.044747374846680898e-02,-1.497995187393274641e+00
2.424667580637884345e+00,-4.586113064775676484e-02,-1.495789065535780837e+00
2.420087415099622330e+00,-4.124470828393733690e-02,-1.493592666903162947e+00
2.415503353361601935e+00,-3.659805157948725629e-02,-1.491406011561955403e+00
2.410915635448138250e+00,-3.192100746842241321e-02,-1.489229119509706933e+00
2.406324503793487501e+00,-2.721342502792589713e-02,-1.487062010600785911e+00
2.401730203263344077e+00,-2.247515561237123372e-02,-1.484904704471799120e+00
2.397132981177211963e+00,-1.770605298981431375e-02,-1.482757220466603520e+00
2.392533087331671915e+00,-1.290597348101774067e-02,-1.480619577560888800e+00
2.387930774024564773e+00,-8.074776101073322110e-03,-1.478491794286311833e+00
2.383326296080110929e+00,-3.212322703689540759e-03,-1.476373888654167743e+00
2.378719910874982801e+00,1.681521871793822953e-03,-1.474265878078572234e+00
2.374111878365357420e+00,6.606889650601965869e-03,-1.472167779299146551e+00
2.369502461114965985e+00,1.156390936986917417e-02,-1.470079608303178631e+00
2.364891924324165728e+00,1.655270632307437317e-02,-1.468001380247251131e+00
2.360280535860054041e+00,2.157340220150705257e-02,-1.465933109378316557e+00
2.355668566287644872e+00,2.662611493270672369e-02,-1.463874808954206186e+00
